area_id,date,time_slice,passers_by,unique_passers_by
R016C020,2026-09-21,"[06:00,07:00)",11048,9769
R015C011,2026-09-21,"[21:00,22:00)",7184,5868
R006C014,2026-09-21,"[02:00,03:00)",2267,1265
R018C013,2026-09-21,"[12:00,13:00)",4023,2840
R013C017,2026-09-21,"[22:00,23:00)",4715,3682
R013C005,2026-09-21,"[06:00,07:00)",5507,4192
R018C011,2026-09-21,"[12:00,13:00)",5795,5209
R009C013,2026-09-21,"[06:00,07:00)",24831,21434
R014C012,2026-09-21,"[19:00,20:00)",52371,41961
R021C015,2026-09-21,"[05:00,06:00)",32,24
R009C014,2026-09-21,"[05:00,06:00)",9658,7437
R008C003,2026-09-21,"[15:00,16:00)",48219,41261
R014C010,2026-09-21,"[13:00,14:00)",42474,30072
R017C000,2026-09-21,"[18:00,19:00)",209,174
R004C009,2026-09-21,"[12:00,13:00)",633,487
R019C011,2026-09-21,"[07:00,08:00)",29173,23588
R017C000,2026-09-21,"[19:00,20:00)",340,221
R016C008,2026-09-21,"[20:00,21:00)",3192,2142
R009C001,2026-09-21,"[03:00,04:00)",201,180
R021C011,2026-09-21,"[15:00,16:00)",2623,2535
R011C007,2026-09-21,"[09:00,10:00)",84874,63414
R005C010,2026-09-21,"[20:00,21:00)",6245,5634
R006C017,2026-09-21,"[04:00,05:00)",753,529
R017C016,2026-09-21,"[10:00,11:00)",2948,2417
R012C021,2026-09-21,"[10:00,11:00)",3509,3212
R019C009,2026-09-21,"[08:00,09:00)",9239,7596
R020C010,2026-09-21,"[11:00,12:00)",21069,14161
R011C011,2026-09-21,"[16:00,17:00)",142171,105321
R024C010,2026-09-21,"[23:00,00:00)",200,140
R016C003,2026-09-21,"[05:00,06:00)",67,67
R023C006,2026-09-21,"[11:00,12:00)",1499,1105
R015C018,2026-09-21,"[02:00,03:00)",1233,1027
R017C002,2026-09-21,"[16:00,17:00)",222,222
R018C005,2026-09-21,"[17:00,18:00)",2198,1953
R007C016,2026-09-21,"[06:00,07:00)",2693,2506
R005C010,2026-09-21,"[04:00,05:00)",377,353
R007C017,2026-09-21,"[13:00,14:00)",5782,4350
R014C006,2026-09-21,"[11:00,12:00)",4605,3137
R003C018,2026-09-21,"[16:00,17:00)",17627,15889
R017C002,2026-09-21,"[07:00,08:00)",173,173
R013C015,2026-09-21,"[05:00,06:00)",1300,1206
R005C015,2026-09-21,"[06:00,07:00)",14648,10624
R013C020,2026-09-21,"[19:00,20:00)",2411,1597
R005C006,2026-09-21,"[08:00,09:00)",18063,13877
R007C005,2026-09-21,"[21:00,22:00)",9509,6736
R011C004,2026-09-21,"[11:00,12:00)",26622,18700
R014C006,2026-09-21,"[12:00,13:00)",4470,3005
R025C008,2026-09-21,"[04:00,05:00)",24,12
R010C017,2026-09-21,"[10:00,11:00)",36061,25774
R012C002,2026-09-21,"[15:00,16:00)",16328,12731
R010C008,2026-09-21,"[15:00,16:00)",153785,112719
R006C010,2026-09-21,"[15:00,16:00)",28421,22621
R006C009,2026-09-21,"[08:00,09:00)",25428,20445
R008C012,2026-09-21,"[11:00,12:00)",50310,42340
R016C013,2026-09-21,"[11:00,12:00)",5463,4222
R022C009,2026-09-21,"[07:00,08:00)",14310,11897
R012C008,2026-09-21,"[19:00,20:00)",33214,26617
R016C013,2026-09-21,"[05:00,06:00)",344,297
R018C015,2026-09-21,"[17:00,18:00)",6194,4641
R003C015,2026-09-21,"[05:00,06:00)",148,116
R010C018,2026-09-21,"[12:00,13:00)",29752,22083
R010C010,2026-09-21,"[07:00,08:00)",168837,123268
R006C014,2026-09-21,"[10:00,11:00)",34578,24934
R012C010,2026-09-21,"[15:00,16:00)",174454,115142
R007C006,2026-09-21,"[14:00,15:00)",20598,15250
R015C011,2026-09-21,"[22:00,23:00)",4422,3611
R014C020,2026-09-21,"[14:00,15:00)",1104,878
R020C007,2026-09-21,"[12:00,13:00)",6076,3360
R010C004,2026-09-21,"[08:00,09:00)",41841,30772
R015C018,2026-09-21,"[05:00,06:00)",2808,2554
R018C005,2026-09-21,"[05:00,06:00)",681,539
R016C013,2026-09-21,"[22:00,23:00)",824,717
R015C003,2026-09-21,"[19:00,20:00)",1438,1328
R020C006,2026-09-21,"[14:00,15:00)",4308,2833
R020C003,2026-09-21,"[16:00,17:00)",520,453
R021C009,2026-09-21,"[21:00,22:00)",6503,4719
R009C002,2026-09-21,"[05:00,06:00)",2924,2801
R006C007,2026-09-21,"[19:00,20:00)",26990,18952
R021C010,2026-09-21,"[19:00,20:00)",10637,9036
R020C011,2026-09-21,"[09:00,10:00)",12655,10624
R007C013,2026-09-21,"[23:00,00:00)",7948,6034
R021C013,2026-09-21,"[08:00,09:00)",5787,4378
R013C020,2026-09-21,"[14:00,15:00)",2437,1487
R011C001,2026-09-21,"[17:00,18:00)",51210,45847
R016C005,2026-09-21,"[03:00,04:00)",106,82
R010C007,2026-09-21,"[06:00,07:00)",31491,27538
R023C004,2026-09-21,"[07:00,08:00)",72,72
R022C010,2026-09-21,"[16:00,17:00)",5305,4855
R019C006,2026-09-21,"[09:00,10:00)",8081,5588
R004C018,2026-09-21,"[23:00,00:00)",1281,1138
R012C011,2026-09-21,"[16:00,17:00)",144458,108205
R009C012,2026-09-21,"[11:00,12:00)",54132,45422
R006C008,2026-09-21,"[19:00,20:00)",30781,22452
R018C010,2026-09-21,"[08:00,09:00)",28482,24504
R004C015,2026-09-21,"[13:00,14:00)",8534,5981
R009C012,2026-09-21,"[10:00,11:00)",49541,41498
R011C000,2026-09-21,"[12:00,13:00)",26990,26001
R016C014,2026-09-21,"[21:00,22:00)",291,291
R012C013,2026-09-21,"[22:00,23:00)",15701,11835
R016C005,2026-09-21,"[23:00,00:00)",128,105
R020C004,2026-09-21,"[10:00,11:00)",3364,2138
R015C006,2026-09-21,"[02:00,03:00)",32,32
R013C021,2026-09-21,"[09:00,10:00)",1852,1653
R019C005,2026-09-21,"[21:00,22:00)",3417,2452
R003C009,2026-09-21,"[22:00,23:00)",139,139
R016C017,2026-09-21,"[03:00,04:00)",632,564
R009C010,2026-09-21,"[18:00,19:00)",115173,89569
R011C006,2026-09-21,"[13:00,14:00)",57220,40927
R025C009,2026-09-21,"[16:00,17:00)",1646,1184
R012C009,2026-09-21,"[02:00,03:00)",3317,2085
R013C021,2026-09-21,"[08:00,09:00)",2349,2220
R012C010,2026-09-21,"[11:00,12:00)",126346,84041
R007C010,2026-09-21,"[02:00,03:00)",837,662
R015C011,2026-09-21,"[13:00,14:00)",18126,13694
R014C018,2026-09-21,"[23:00,00:00)",3079,2579
R020C005,2026-09-21,"[09:00,10:00)",6963,4726
R004C010,2026-09-21,"[07:00,08:00)",1504,1422
R013C013,2026-09-21,"[05:00,06:00)",7419,6127
R003C013,2026-09-21,"[20:00,21:00)",10495,8603
R021C004,2026-09-21,"[20:00,21:00)",670,552
R015C008,2026-09-21,"[14:00,15:00)",4316,3226
R004C016,2026-09-21,"[02:00,03:00)",249,237
R006C013,2026-09-21,"[19:00,20:00)",15674,13127
R013C018,2026-09-21,"[18:00,19:00)",24735,20367
R020C013,2026-09-21,"[09:00,10:00)",2056,1752
R001C021,2026-09-21,"[23:00,00:00)",3060,2700
R022C008,2026-09-21,"[05:00,06:00)",1157,732
R005C007,2026-09-21,"[11:00,12:00)",18291,14618
R009C005,2026-09-21,"[14:00,15:00)",71471,49776
R020C014,2026-09-21,"[17:00,18:00)",3360,2822
R010C010,2026-09-21,"[05:00,06:00)",16530,11819
R018C014,2026-09-21,"[09:00,10:00)",1561,1218
R016C016,2026-09-21,"[05:00,06:00)",576,462
R018C007,2026-09-21,"[03:00,04:00)",256,197
R019C014,2026-09-21,"[19:00,20:00)",2014,1739
R003C014,2026-09-21,"[10:00,11:00)",1417,905
R019C008,2026-09-21,"[22:00,23:00)",603,468
R004C013,2026-09-21,"[20:00,21:00)",5310,3980
R012C003,2026-09-21,"[10:00,11:00)",23538,16279
R019C002,2026-09-21,"[11:00,12:00)",1018,698
R004C012,2026-09-21,"[17:00,18:00)",36801,31463
R015C000,2026-09-21,"[07:00,08:00)",285,274
R009C009,2026-09-21,"[17:00,18:00)",97722,84465
R013C013,2026-09-21,"[11:00,12:00)",63285,48243
R021C010,2026-09-21,"[22:00,23:00)",2708,2120
R003C009,2026-09-21,"[17:00,18:00)",483,469
R010C018,2026-09-21,"[16:00,17:00)",37671,29414
R014C014,2026-09-21,"[02:00,03:00)",1827,1363
R006C007,2026-09-21,"[10:00,11:00)",23921,17469
R012C019,2026-09-21,"[08:00,09:00)",6109,5969
R017C018,2026-09-21,"[18:00,19:00)",5875,5473
R015C005,2026-09-21,"[14:00,15:00)",1298,991
R013C010,2026-09-21,"[07:00,08:00)",55184,43500
R019C007,2026-09-21,"[10:00,11:00)",6258,3834
R014C010,2026-09-21,"[04:00,05:00)",1250,937
R016C011,2026-09-21,"[09:00,10:00)",18695,16258
R008C014,2026-09-21,"[05:00,06:00)",7201,6265
R018C007,2026-09-21,"[18:00,19:00)",4576,4225
R022C012,2026-09-21,"[22:00,23:00)",826,715
R016C009,2026-09-21,"[13:00,14:00)",8518,5959
R018C017,2026-09-21,"[12:00,13:00)",432,359
R016C017,2026-09-21,"[21:00,22:00)",6075,5912
R011C005,2026-09-21,"[02:00,03:00)",1246,662
R023C005,2026-09-21,"[06:00,07:00)",272,272
R012C009,2026-09-21,"[07:00,08:00)",91232,71281
R018C015,2026-09-21,"[22:00,23:00)",1517,919
R018C003,2026-09-21,"[06:00,07:00)",463,432
R009C011,2026-09-21,"[12:00,13:00)",95287,72627
R004C017,2026-09-21,"[04:00,05:00)",1117,779
R016C002,2026-09-21,"[08:00,09:00)",168,133
R021C014,2026-09-21,"[19:00,20:00)",947,853
R021C010,2026-09-21,"[23:00,00:00)",1274,981
R008C004,2026-09-21,"[15:00,16:00)",88700,64287
R009C009,2026-09-21,"[16:00,17:00)",91563,79447
R005C007,2026-09-21,"[18:00,19:00)",25286,20915
R018C017,2026-09-21,"[19:00,20:00)",221,201
R013C009,2026-09-21,"[06:00,07:00)",13739,10228
R016C020,2026-09-21,"[17:00,18:00)",38013,30843
R011C009,2026-09-21,"[03:00,04:00)",4195,2801
R008C018,2026-09-21,"[17:00,18:00)",4952,3184
R015C021,2026-09-21,"[16:00,17:00)",13703,11368
R013C007,2026-09-21,"[05:00,06:00)",2231,1721
R012C019,2026-09-21,"[13:00,14:00)",4273,3991
R018C012,2026-09-21,"[07:00,08:00)",1584,1324
R020C008,2026-09-21,"[16:00,17:00)",26739,17143
R015C016,2026-09-21,"[03:00,04:00)",1528,1129
R013C006,2026-09-21,"[03:00,04:00)",971,561
R013C022,2026-09-21,"[20:00,21:00)",3826,3090
R016C016,2026-09-21,"[15:00,16:00)",3823,3165
R009C007,2026-09-21,"[19:00,20:00)",48953,36129
R013C022,2026-09-21,"[03:00,04:00)",467,385
R011C018,2026-09-21,"[23:00,00:00)",3818,3058
R011C001,2026-09-21,"[02:00,03:00)",810,650
R010C001,2026-09-21,"[20:00,21:00)",11551,10597
R021C010,2026-09-21,"[12:00,13:00)",8660,7413
R018C006,2026-09-21,"[16:00,17:00)",8709,7303
R006C009,2026-09-21,"[18:00,19:00)",23034,17391
R018C007,2026-09-21,"[17:00,18:00)",5014,4537
R014C012,2026-09-21,"[15:00,16:00)",70200,53656
R016C007,2026-09-21,"[09:00,10:00)",4176,3666
R022C007,2026-09-21,"[20:00,21:00)",1584,1170
R003C015,2026-09-21,"[06:00,07:00)",564,364
R012C007,2026-09-21,"[02:00,03:00)",1369,881
R014C012,2026-09-21,"[02:00,03:00)",1635,1201
R004C017,2026-09-21,"[05:00,06:00)",2817,2359
R014C016,2026-09-21,"[14:00,15:00)",17531,14994
R018C001,2026-09-21,"[14:00,15:00)",417,314
R018C015,2026-09-21,"[18:00,19:00)",6547,4456
R012C014,2026-09-21,"[18:00,19:00)",71558,51021
R015C012,2026-09-21,"[02:00,03:00)",740,522
R019C003,2026-09-21,"[10:00,11:00)",738,619
R006C016,2026-09-21,"[11:00,12:00)",11367,10166
R009C017,2026-09-21,"[18:00,19:00)",23656,19069
R008C006,2026-09-21,"[08:00,09:00)",61625,51533
R025C011,2026-09-21,"[15:00,16:00)",1983,1565
R013C019,2026-09-21,"[17:00,18:00)",2682,1953
R012C021,2026-09-21,"[18:00,19:00)",5394,5071
R013C011,2026-09-21,"[22:00,23:00)",27216,20863
R010C015,2026-09-21,"[22:00,23:00)",11403,8150
R013C013,2026-09-21,"[03:00,04:00)",2195,1581
R011C017,2026-09-21,"[17:00,18:00)",52404,41606
R019C005,2026-09-21,"[10:00,11:00)",6582,4783
R015C011,2026-09-21,"[16:00,17:00)",24481,19474
R014C003,2026-09-21,"[23:00,00:00)",68,68
R012C007,2026-09-21,"[22:00,23:00)",7608,5489
R011C019,2026-09-21,"[12:00,13:00)",2110,1949
R014C006,2026-09-21,"[10:00,11:00)",4368,3001
R024C004,2026-09-21,"[06:00,07:00)",372,372
R022C007,2026-09-21,"[21:00,22:00)",1158,751
R007C010,2026-09-21,"[18:00,19:00)",33034,25239
R016C017,2026-09-21,"[11:00,12:00)",11871,10931
R017C017,2026-09-21,"[07:00,08:00)",3132,2884
R013C009,2026-09-21,"[16:00,17:00)",48537,37128
R005C007,2026-09-21,"[10:00,11:00)",17147,13769
R013C017,2026-09-21,"[21:00,22:00)",8156,6446
R011C019,2026-09-21,"[19:00,20:00)",2333,2211
R021C004,2026-09-21,"[16:00,17:00)",1193,938
R013C018,2026-09-21,"[22:00,23:00)",5180,4271
R007C011,2026-09-21,"[22:00,23:00)",2376,1968
R011C000,2026-09-21,"[05:00,06:00)",3491,3307
R008C003,2026-09-21,"[06:00,07:00)",18406,16600
R004C015,2026-09-21,"[22:00,23:00)",1735,1092
R011C012,2026-09-21,"[02:00,03:00)",1476,1010
R016C001,2026-09-21,"[13:00,14:00)",122,122
R004C014,2026-09-21,"[09:00,10:00)",1808,1259
R018C015,2026-09-21,"[12:00,13:00)",4306,2974
R013C004,2026-09-21,"[23:00,00:00)",1331,1110
R002C018,2026-09-21,"[04:00,05:00)",1099,786
R014C018,2026-09-21,"[03:00,04:00)",1248,956
R005C007,2026-09-21,"[04:00,05:00)",993,824
R005C011,2026-09-21,"[18:00,19:00)",41635,32975
R008C004,2026-09-21,"[22:00,23:00)",18812,14262
R014C012,2026-09-21,"[21:00,22:00)",26102,20869
R009C018,2026-09-21,"[06:00,07:00)",2095,1971
R009C015,2026-09-21,"[17:00,18:00)",60759,45490
R020C012,2026-09-21,"[17:00,18:00)",3446,2814
R009C008,2026-09-21,"[10:00,11:00)",53317,41435
R008C012,2026-09-21,"[05:00,06:00)",6849,6081
R015C021,2026-09-21,"[11:00,12:00)",8654,6891
R004C017,2026-09-21,"[10:00,11:00)",24728,17319
R025C007,2026-09-21,"[22:00,23:00)",92,72
R018C015,2026-09-21,"[19:00,20:00)",4358,3153
R015C005,2026-09-21,"[15:00,16:00)",1012,929
R008C012,2026-09-21,"[16:00,17:00)",65320,57132
R021C003,2026-09-21,"[07:00,08:00)",20,20
R005C013,2026-09-21,"[04:00,05:00)",340,234
R014C009,2026-09-21,"[12:00,13:00)",23641,16808
R003C010,2026-09-21,"[14:00,15:00)",6984,4021
R025C008,2026-09-21,"[15:00,16:00)",904,581
R012C009,2026-09-21,"[16:00,17:00)",145487,100940
R004C016,2026-09-21,"[06:00,07:00)",7134,6578
R008C012,2026-09-21,"[22:00,23:00)",14199,11803
R003C008,2026-09-21,"[22:00,23:00)",172,172
R014C009,2026-09-21,"[22:00,23:00)",3626,2890
R021C005,2026-09-21,"[22:00,23:00)",356,249
R014C003,2026-09-21,"[21:00,22:00)",351,340
R020C014,2026-09-21,"[09:00,10:00)",2497,2023
R006C016,2026-09-21,"[17:00,18:00)",17805,16521
R018C001,2026-09-21,"[04:00,05:00)",92,72
R015C020,2026-09-21,"[05:00,06:00)",435,375
R018C006,2026-09-21,"[12:00,13:00)",6448,4576
R010C003,2026-09-21,"[22:00,23:00)",10430,8187
R016C003,2026-09-21,"[19:00,20:00)",280,280
R016C016,2026-09-21,"[16:00,17:00)",5333,4371
R013C016,2026-09-21,"[15:00,16:00)",12605,10475
R015C016,2026-09-21,"[14:00,15:00)",34949,26946
R022C003,2026-09-21,"[08:00,09:00)",20,20
R016C013,2026-09-21,"[09:00,10:00)",5651,4520
R021C007,2026-09-21,"[02:00,03:00)",83,36
R017C013,2026-09-21,"[04:00,05:00)",130,130
R003C012,2026-09-21,"[12:00,13:00)",17710,15332
R023C008,2026-09-21,"[12:00,13:00)",3339,2517
R010C006,2026-09-21,"[04:00,05:00)",4528,3546
R017C005,2026-09-21,"[13:00,14:00)",1884,1424
R012C020,2026-09-21,"[23:00,00:00)",325,325
R012C013,2026-09-21,"[15:00,16:00)",72939,52340
R017C004,2026-09-21,"[12:00,13:00)",1973,1870
R018C012,2026-09-21,"[14:00,15:00)",2322,1619
R011C016,2026-09-21,"[09:00,10:00)",26919,19732
R018C000,2026-09-21,"[09:00,10:00)",77,77
R015C012,2026-09-21,"[20:00,21:00)",16529,13925
R021C006,2026-09-21,"[14:00,15:00)",277,257
R009C001,2026-09-21,"[15:00,16:00)",3266,3175
R004C008,2026-09-21,"[21:00,22:00)",2625,2222
R016C016,2026-09-21,"[03:00,04:00)",271,143
R014C004,2026-09-21,"[20:00,21:00)",3158,2633
R002C018,2026-09-21,"[14:00,15:00)",16080,12518
R013C013,2026-09-21,"[20:00,21:00)",52916,41197
R017C017,2026-09-21,"[06:00,07:00)",1279,1223
R012C010,2026-09-21,"[03:00,04:00)",4887,3088
R008C005,2026-09-21,"[18:00,19:00)",74284,56623
R015C018,2026-09-21,"[12:00,13:00)",20362,17364
R018C015,2026-09-21,"[10:00,11:00)",4002,2650
R022C009,2026-09-21,"[19:00,20:00)",9210,7041
R019C008,2026-09-21,"[18:00,19:00)",1483,1185
R025C010,2026-09-21,"[05:00,06:00)",282,197
R012C018,2026-09-21,"[23:00,00:00)",2573,2222
R024C008,2026-09-21,"[16:00,17:00)",3750,2738
R008C017,2026-09-21,"[14:00,15:00)",1709,1497
R019C001,2026-09-21,"[20:00,21:00)",30,30
R017C016,2026-09-21,"[07:00,08:00)",3994,3263
R010C008,2026-09-21,"[05:00,06:00)",14508,10512
R004C011,2026-09-21,"[08:00,09:00)",30659,25236
R017C010,2026-09-21,"[07:00,08:00)",32468,28019
R024C009,2026-09-21,"[10:00,11:00)",2453,1899
R019C008,2026-09-21,"[08:00,09:00)",4910,4053
R011C003,2026-09-21,"[05:00,06:00)",2913,2246
R021C015,2026-09-21,"[09:00,10:00)",137,101
R015C014,2026-09-21,"[16:00,17:00)",7712,7256
R013C006,2026-09-21,"[04:00,05:00)",1167,816
R012C014,2026-09-21,"[09:00,10:00)",47060,34929
R019C012,2026-09-21,"[05:00,06:00)",305,269
R018C015,2026-09-21,"[04:00,05:00)",314,203
R012C005,2026-09-21,"[12:00,13:00)",25613,16949
R004C018,2026-09-21,"[18:00,19:00)",12938,11325
R021C012,2026-09-21,"[06:00,07:00)",916,860
R005C016,2026-09-21,"[13:00,14:00)",20310,16594
R021C014,2026-09-21,"[04:00,05:00)",44,44
R018C009,2026-09-21,"[12:00,13:00)",6430,3970
R020C014,2026-09-21,"[14:00,15:00)",2562,2064
R012C004,2026-09-21,"[22:00,23:00)",7617,5453
R013C008,2026-09-21,"[13:00,14:00)",6897,5946
R014C010,2026-09-21,"[02:00,03:00)",787,427
R023C006,2026-09-21,"[17:00,18:00)",4233,3465
R016C009,2026-09-21,"[09:00,10:00)",9612,7561
R011C005,2026-09-21,"[20:00,21:00)",25063,18995
R009C003,2026-09-21,"[05:00,06:00)",5188,4673
R009C017,2026-09-21,"[06:00,07:00)",6919,5974
R021C007,2026-09-21,"[14:00,15:00)",1132,781
R015C007,2026-09-21,"[22:00,23:00)",869,802
R012C001,2026-09-21,"[18:00,19:00)",12804,11513
R007C014,2026-09-21,"[03:00,04:00)",1717,1215
R017C008,2026-09-21,"[20:00,21:00)",1211,1015
R003C007,2026-09-21,"[11:00,12:00)",11791,9987
R012C006,2026-09-21,"[12:00,13:00)",24709,17433
R023C009,2026-09-21,"[10:00,11:00)",4722,3376
R013C013,2026-09-21,"[12:00,13:00)",69980,52578
R021C006,2026-09-21,"[12:00,13:00)",389,282
R023C009,2026-09-21,"[17:00,18:00)",8185,6398
R013C010,2026-09-21,"[15:00,16:00)",63032,45501
R008C004,2026-09-21,"[14:00,15:00)",90933,62879
R017C015,2026-09-21,"[23:00,00:00)",156,144
R018C002,2026-09-21,"[05:00,06:00)",243,179
R011C002,2026-09-21,"[14:00,15:00)",39601,31939
R010C017,2026-09-21,"[21:00,22:00)",17907,13623
R008C014,2026-09-21,"[06:00,07:00)",27646,24486
R019C012,2026-09-21,"[10:00,11:00)",4121,2753
R010C017,2026-09-21,"[19:00,20:00)",39527,29341
R009C013,2026-09-21,"[16:00,17:00)",89005,71811
R003C007,2026-09-21,"[07:00,08:00)",20787,19639
R015C017,2026-09-21,"[14:00,15:00)",45654,34822
R016C014,2026-09-21,"[04:00,05:00)",47,47
R012C011,2026-09-21,"[07:00,08:00)",115489,92827
R003C008,2026-09-21,"[02:00,03:00)",12,12
R022C012,2026-09-21,"[12:00,13:00)",4085,3536
R010C015,2026-09-21,"[17:00,18:00)",70284,50608
R022C007,2026-09-21,"[22:00,23:00)",955,668
R010C012,2026-09-21,"[03:00,04:00)",1358,1068
R019C007,2026-09-21,"[08:00,09:00)",7453,5517
R016C005,2026-09-21,"[22:00,23:00)",251,163
R014C021,2026-09-21,"[13:00,14:00)",2335,1956
R015C008,2026-09-21,"[23:00,00:00)",669,574
R022C009,2026-09-21,"[03:00,04:00)",575,398
R006C012,2026-09-21,"[18:00,19:00)",27258,25468
R004C016,2026-09-21,"[20:00,21:00)",9417,8163
R005C006,2026-09-21,"[20:00,21:00)",9662,6821
R016C017,2026-09-21,"[23:00,00:00)",1613,1519
R021C006,2026-09-21,"[02:00,03:00)",95,47
R007C007,2026-09-21,"[21:00,22:00)",23451,18963
R018C014,2026-09-21,"[11:00,12:00)",1611,1192
R017C015,2026-09-21,"[06:00,07:00)",657,633
R015C009,2026-09-21,"[16:00,17:00)",11866,8159
R016C016,2026-09-21,"[02:00,03:00)",238,123
R015C021,2026-09-21,"[23:00,00:00)",1220,1066
R009C003,2026-09-21,"[09:00,10:00)",49782,42653
R003C011,2026-09-21,"[13:00,14:00)",8144,6161
R003C018,2026-09-21,"[08:00,09:00)",15868,14618
R009C017,2026-09-21,"[13:00,14:00)",19844,15945
R014C007,2026-09-21,"[20:00,21:00)",4499,3090
R020C011,2026-09-21,"[14:00,15:00)",12514,10080
R024C006,2026-09-21,"[06:00,07:00)",227,179
R007C009,2026-09-21,"[22:00,23:00)",12918,10712
R018C015,2026-09-21,"[23:00,00:00)",753,439
R008C004,2026-09-21,"[18:00,19:00)",81828,60585
R020C010,2026-09-21,"[15:00,16:00)",26429,18527
R011C005,2026-09-21,"[23:00,00:00)",5368,4354
R012C018,2026-09-21,"[11:00,12:00)",19180,15711
R003C010,2026-09-21,"[06:00,07:00)",2176,1595
R005C015,2026-09-21,"[22:00,23:00)",6347,4797
R011C011,2026-09-21,"[10:00,11:00)",84331,62972
R011C015,2026-09-21,"[14:00,15:00)",30794,23144
R024C010,2026-09-21,"[14:00,15:00)",819,748
R010C016,2026-09-21,"[19:00,20:00)",38050,28792
R014C018,2026-09-21,"[20:00,21:00)",15651,12318
R010C016,2026-09-21,"[05:00,06:00)",5257,4260
R010C010,2026-09-21,"[09:00,10:00)",174669,121735
R011C019,2026-09-21,"[15:00,16:00)",2736,2647
R009C007,2026-09-21,"[04:00,05:00)",1729,1251
R003C007,2026-09-21,"[04:00,05:00)",849,754
R017C003,2026-09-21,"[19:00,20:00)",196,196
R017C002,2026-09-21,"[21:00,22:00)",24,12
R013C010,2026-09-21,"[02:00,03:00)",2125,1207
R005C006,2026-09-21,"[06:00,07:00)",3112,2385
R007C017,2026-09-21,"[23:00,00:00)",293,257
R021C010,2026-09-21,"[18:00,19:00)",15364,13330
R011C014,2026-09-21,"[09:00,10:00)",51068,39597
R020C008,2026-09-21,"[07:00,08:00)",14754,10226
R014C014,2026-09-21,"[09:00,10:00)",49492,40060
R009C013,2026-09-21,"[13:00,14:00)",66033,50524
R015C006,2026-09-21,"[05:00,06:00)",287,262
R010C001,2026-09-21,"[21:00,22:00)",7507,7085
R024C010,2026-09-21,"[08:00,09:00)",1787,1677
R003C007,2026-09-21,"[15:00,16:00)",14566,13053
R014C020,2026-09-21,"[23:00,00:00)",468,321
R017C002,2026-09-21,"[08:00,09:00)",241,206
R013C006,2026-09-21,"[16:00,17:00)",21643,15900
R004C013,2026-09-21,"[16:00,17:00)",7391,5563
R016C016,2026-09-21,"[10:00,11:00)",3492,2782
R018C004,2026-09-21,"[11:00,12:00)",1817,1754
R019C015,2026-09-21,"[15:00,16:00)",2200,1790
R019C010,2026-09-21,"[08:00,09:00)",31746,24991
R010C012,2026-09-21,"[05:00,06:00)",5615,4538
R012C017,2026-09-21,"[09:00,10:00)",39615,27757
R024C007,2026-09-21,"[16:00,17:00)",1330,1119
R023C005,2026-09-21,"[13:00,14:00)",88,68
R006C015,2026-09-21,"[13:00,14:00)",30022,22060
R017C005,2026-09-21,"[17:00,18:00)",2113,1827
R014C019,2026-09-21,"[06:00,07:00)",1489,1243
R019C013,2026-09-21,"[12:00,13:00)",4879,2986
R014C013,2026-09-21,"[07:00,08:00)",70438,59934
R019C003,2026-09-21,"[14:00,15:00)",993,854
R011C016,2026-09-21,"[12:00,13:00)",28642,19950
R016C004,2026-09-21,"[08:00,09:00)",4010,3425
R001C019,2026-09-21,"[20:00,21:00)",11822,9162
R009C007,2026-09-21,"[18:00,19:00)",72274,53987
R017C013,2026-09-21,"[02:00,03:00)",71,24
R011C019,2026-09-21,"[11:00,12:00)",1936,1853
R021C012,2026-09-21,"[09:00,10:00)",1670,1599
R005C016,2026-09-21,"[14:00,15:00)",21083,17458
R017C007,2026-09-21,"[05:00,06:00)",1461,1208
R013C018,2026-09-21,"[20:00,21:00)",12906,10918
R020C007,2026-09-21,"[11:00,12:00)",6731,3605
R024C008,2026-09-21,"[03:00,04:00)",222,99
R015C012,2026-09-21,"[13:00,14:00)",28551,22696
R011C010,2026-09-21,"[11:00,12:00)",222434,132892
R017C014,2026-09-21,"[18:00,19:00)",1254,1044
R004C014,2026-09-21,"[15:00,16:00)",1742,1295
R008C003,2026-09-21,"[20:00,21:00)",20317,18010
R013C011,2026-09-21,"[09:00,10:00)",97552,76406
R005C012,2026-09-21,"[18:00,19:00)",24637,20416
R013C016,2026-09-21,"[21:00,22:00)",4168,3424
R007C007,2026-09-21,"[05:00,06:00)",7430,6026
R008C005,2026-09-21,"[08:00,09:00)",78787,61081
R019C003,2026-09-21,"[16:00,17:00)",1997,1731
R009C005,2026-09-21,"[21:00,22:00)",26125,19967
R009C018,2026-09-21,"[14:00,15:00)",6191,5199
R017C016,2026-09-21,"[15:00,16:00)",3348,2715
R024C008,2026-09-21,"[04:00,05:00)",210,127
R005C010,2026-09-21,"[14:00,15:00)",11316,9910
R005C009,2026-09-21,"[05:00,06:00)",1115,862
R017C018,2026-09-21,"[23:00,00:00)",364,352
R010C018,2026-09-21,"[23:00,00:00)",3231,2744
R020C008,2026-09-21,"[18:00,19:00)",16194,10597
R022C014,2026-09-21,"[19:00,20:00)",280,195
R010C017,2026-09-21,"[14:00,15:00)",45213,32638
R010C010,2026-09-21,"[11:00,12:00)",166187,109132
